,sentiment,avg_rating,avg_sentiment,avg_time_window,review_count,std,review_length,rating,label
47764,-0.3147,3.3333333333333335,0.7655833333333333,66.5,6,1.1055415967851334,58,1,-1
46141,0.9925,5.0,0.9925,0.0,1,0.0,342,5,-1
41554,0.5756,3.0,0.5756,0.0,1,0.0,2,3,-1
186862,0.9785,4.923076923076923,0.9491230769230768,19.384615384615383,13,0.26646935501059643,105,5,-1
188625,0.9833,4.0,0.9401375,13.25,8,0.5,103,4,-1
181952,0.4588,4.0,0.6613333333333333,0.0,3,0.0,8,4,-1
159795,0.9823,4.8125,0.8299125,3.875,16,0.3903123748998999,109,5,-1
194524,0.9844,4.395348837209302,0.8081604651162791,13.953488372093023,43,1.0813328314011783,65,5,-1
113128,0.886,3.875,0.9176875,166.25,8,0.5994789404140899,70,3,-1
141116,0.9847,4.0,0.9204333333333334,43.666666666666664,3,0.816496580927726,75,4,-1
83544,-0.1512,1.0,-0.1512,950.0,1,0.0,536,1,-1
42879,0.9144,3.090909090909091,0.5790909090909091,115.81818181818181,11,0.899954085146515,75,3,-1
141349,-0.743,3.0,0.007450000000000012,0.0,2,2.0,173,1,-1
47212,0.9949,3.3333333333333335,0.7655833333333333,66.5,6,1.1055415967851334,243,4,-1
110446,0.9118,5.0,0.9118,102.0,1,0.0,76,5,-1
111832,0.8399,4.0,0.8399,250.0,1,0.0,34,4,-1
126505,0.8755,4.0,0.8755,0.0,1,0.0,48,4,-1
126738,0.8805,5.0,0.8805,0.0,1,0.0,25,5,-1
127979,0.9936,2.9444444444444446,0.29083333333333333,16.0,18,1.3528661846539909,869,3,-1
9864,0.986,4.6,0.9565999999999999,132.6,5,0.4898979485566356,87,5,-1
64652,-0.776,3.5,-0.17250000000000001,28.0,2,0.5,15,3,-1
68073,0.7264,3.3333333333333335,0.5214666666666666,35.333333333333336,3,0.4714045207910317,32,4,-1
40913,0.0534,3.5,0.39567,150.7,10,0.9219544457292888,48,4,-1
192342,-0.0214,2.0,-0.0214,12.0,1,0.0,108,2,-1
90514,0.6369,5.0,0.6369,184.0,1,0.0,10,5,-1
77224,0.7901,5.0,0.7901,806.0,1,0.0,17,5,-1
75232,0.6369,5.0,0.6369,0.0,1,0.0,3,5,-1
135423,0.9072,4.5,0.93725,1.0,2,0.5,49,5,-1
145796,0.8996,4.0,0.45926,56.2,5,0.6324555320336759,8,4,-1
184827,0.7424,4.333333333333333,0.7805333333333332,30.666666666666668,3,0.4714045207910317,7,4,-1
13147,0.3716,5.0,0.3716,2.0,1,0.0,33,5,-1
13475,0.9667,3.5,0.81996,48.5,10,0.806225774829855,41,3,-1
143306,0.6369,4.5,0.47755000000000003,384.0,2,0.5,11,5,-1
195940,0.8442,4.0,0.8442,0.0,1,0.0,33,4,-1
167669,0.6901,4.5,0.631,112.0,2,0.5,61,4,-1
180929,0.9184,5.0,0.9184,0.0,1,0.0,13,5,-1
61588,0.3476,3.0,0.3476,381.0,1,0.0,146,3,-1
77914,-0.2411,2.0,-0.2411,0.0,1,0.0,27,2,-1
169281,0.9757,4.4,0.90262,54.6,5,0.48989794855663565,47,5,-1
195868,0.8523,4.52,0.8083440000000001,27.8,25,0.6997142273814361,118,3,-1
99063,0.7767,4.0,0.8246249999999999,16.75,4,0.7071067811865476,99,5,-1
137836,0.6124,4.066666666666666,0.6792266666666666,22.066666666666666,30,0.44221663871405315,23,4,-1
158130,0.9341,4.9,0.93901,28.4,10,0.3,135,5,-1
166073,0.9556,4.395348837209302,0.8081604651162791,13.953488372093023,43,1.0813328314011783,46,4,-1
43377,0.8016,4.0,0.73755,27.666666666666668,12,1.0,21,4,-1
62511,0.8899,4.0,0.8899,0.0,1,0.0,123,4,-1
98868,0.8172,4.0,0.8875000000000001,54.666666666666664,3,0.816496580927726,15,5,-1
104112,0.7458,5.0,0.7458,367.0,1,0.0,74,5,-1
185919,0.4497,1.0,0.4497,1.0,1,0.0,80,1,-1
6355,0.9599,3.5555555555555554,0.7572873015873016,42.34920634920635,63,0.6849348892187755,100,3,-1
126528,0.9052,4.333333333333333,0.7895333333333333,75.0,3,0.4714045207910317,11,4,-1
140732,0.8312,4.0,0.8565,2.0,2,1.0,31,5,-1
137233,0.9446,5.0,0.9446,0.0,1,0.0,143,5,-1
187512,0.0,3.8333333333333335,0.08059166666666666,10.166666666666666,12,0.3726779962499649,1,4,-1
103532,0.9818,5.0,0.9818,0.0,1,0.0,136,5,-1
185048,0.9669,3.125,0.4832625,52.5,8,1.0532687216470449,30,4,-1
51702,0.1967,4.5,0.4027,55.0,2,0.5,16,4,-1
72017,0.6218,4.3,0.7853,66.0,10,0.6403124237432849,53,5,-1
154888,0.7119,4.0,0.67275,16.0,2,0.0,31,4,-1
146182,0.9946,5.0,0.9946,0.0,1,0.0,152,5,-1
133990,0.8402,2.1666666666666665,0.20519999999999997,1.3333333333333333,6,1.3437096247164249,17,1,-1
4203,0.8126,3.0,0.8126,98.0,1,0.0,60,3,-1
17528,0.801,4.0,0.8935333333333334,0.3333333333333333,3,0.0,17,4,-1
144364,0.9453,4.333333333333333,0.8900333333333333,56.0,3,0.4714045207910317,26,4,-1
196743,0.9816,4.333333333333333,0.9404666666666667,57.0,3,0.4714045207910317,67,5,-1
59481,-0.5425,3.5,0.17285,0.0,2,0.5,34,3,-1
159322,0.926,3.888888888888889,0.8123555555555556,27.555555555555557,9,1.1967032904743342,116,5,-1
58231,0.2344,5.0,0.2344,0.0,1,0.0,52,5,-1
97986,0.9962,3.857142857142857,0.8886000000000001,98.92857142857143,14,0.8329931278350429,223,4,-1
149617,0.7229,5.0,0.7229,99.0,1,0.0,74,5,-1
191101,0.594,3.5,0.84475,26.75,4,0.8660254037844386,49,2,-1
177855,0.9914,4.5,0.9905999999999999,21.5,2,0.5,78,5,-1
152178,0.8999,5.0,0.8999,226.0,1,0.0,22,5,-1
163489,0.9787,4.2727272727272725,0.7407318181818181,31.954545454545453,22,1.052348809344566,48,5,-1
195893,0.7707,4.083333333333333,0.9024208333333333,28.958333333333332,24,0.8620067027323834,60,2,-1
188796,0.7412,4.0,0.7412,0.0,1,0.0,86,4,-1
166283,0.9508,4.535714285714286,0.8535857142857143,13.357142857142858,28,0.981330833145292,69,5,-1
103080,0.9877,4.0,0.9877,0.0,1,0.0,62,4,-1
177046,0.8513,3.0,0.82915,0.0,2,2.0,55,5,-1
51343,0.9739,4.0,0.9739,0.0,1,0.0,91,4,-1
74925,0.9078,4.333333333333333,0.8998333333333334,316.6666666666667,3,0.4714045207910317,37,5,-1
191899,0.8542,4.0,0.4271,2.5,2,0.0,22,4,-1
182303,0.9161,4.535714285714286,0.8535857142857143,13.357142857142858,28,0.981330833145292,74,4,-1
178813,0.8135,4.5,0.9177333333333334,50.833333333333336,6,0.5,43,4,-1
191154,0.9772,4.535714285714286,0.8535857142857143,13.357142857142858,28,0.981330833145292,53,5,-1
155261,0.9125,4.09375,0.802721875,22.65625,32,0.9137619698258403,30,4,-1
41607,0.8356,4.0,0.73755,27.666666666666668,12,1.0,32,5,-1
77331,-0.2492,4.5,0.59905,0.25,4,0.5,13,4,-1
167696,0.8672,5.0,0.8672,0.0,1,0.0,49,5,-1
152781,0.882,3.5,0.08784999999999998,141.5,2,1.5,78,5,-1
179009,0.8201,4.410256410256411,0.8200307692307692,15.615384615384615,39,0.9532118100226208,33,5,-1
163377,0.7632,4.517241379310345,0.8412931034482759,21.06896551724138,29,0.7249584841940909,67,5,-1
186775,0.9468,4.4324324324324325,0.7467459459459459,12.378378378378379,37,0.973723434305504,81,5,-1
184399,0.6209,3.0,0.6209,131.0,1,0.0,32,3,-1
16269,-0.5271,1.0,-0.5271,214.0,1,0.0,115,1,-1
28250,0.9098,4.0,0.9098,181.0,1,0.0,26,4,-1
45512,0.3182,3.1538461538461537,0.4212461538461539,191.0,13,0.9483713850721502,23,4,-1
132466,0.8943,4.235294117647059,0.7245970588235293,16.058823529411764,34,0.7692174606248248,59,4,-1
161843,0.9331,4.7,0.92271,22.9,10,0.45825756949558405,47,5,-1
99066,0.7131,3.75,0.897,18.5,4,0.82915619758885,121,3,-1
151625,0.9169,5.0,0.9169,0.0,1,0.0,29,5,-1
25289,0.9868,3.5,0.20684999999999998,41.5,2,1.5,185,5,-1
120230,0.8201,3.0,0.8201,233.0,1,0.0,49,3,-1
53275,-0.5501,5.0,0.18805,49.5,2,0.0,64,5,-1
194445,0.611,5.0,0.611,2.0,1,0.0,49,5,-1
24088,0.9935,4.0,0.98385,81.0,2,0.0,330,4,-1
122569,0.8945,3.3333333333333335,0.6061666666666666,179.66666666666666,3,0.9428090415820634,42,4,-1
198037,0.8964,4.0,0.8964,4.0,1,0.0,27,4,-1
78413,0.9714,4.833333333333333,0.9159,105.83333333333333,6,0.37267799624996495,62,5,-1
92345,0.7053,4.5,0.8456,242.5,2,0.5,144,4,-1
83383,0.7096,5.0,0.7096,8.0,1,0.0,21,5,-1
47817,0.5707,3.6,0.41059,26.2,10,0.8000000000000002,1,4,-1
121772,0.872,4.09375,0.802721875,22.65625,32,0.9137619698258403,15,4,-1
161731,0.9517,4.636363636363637,0.8806181818181819,25.818181818181817,11,0.77138921583987,53,5,-1
102113,0.9831,4.0,0.9831,611.0,1,0.0,64,4,-1
100107,0.8565,5.0,0.8565,0.0,2,0.0,87,5,-1
17135,0.5106,3.5,0.66225,54.0,2,0.5,25,4,-1
81202,-0.5572,4.666666666666667,0.4059,0.0,3,0.4714045207910317,97,4,-1
103827,0.8834,4.0,0.91065,110.5,2,1.0,43,5,-1
150017,0.9477,4.447368421052632,0.7916105263157894,16.026315789473685,38,0.7846342903092407,30,5,-1
73118,0.9684,4.3,0.7853,66.0,10,0.6403124237432849,73,4,-1
174038,0.7345,4.75,0.824075,0.25,4,0.4330127018922193,40,4,-1
55576,0.9849,3.0,0.9849,3.0,1,0.0,174,3,-1
123106,0.9869,3.9473684210526314,0.6223684210526316,36.473684210526315,19,0.9444399181540191,155,5,-1
168349,0.9442,4.571428571428571,0.894547619047619,30.285714285714285,21,0.5832118435198042,76,5,-1
35561,0.7803,3.4,0.8690999999999999,124.0,5,0.8,195,2,-1
122034,0.9394,4.75,0.7196,123.0,4,0.4330127018922193,35,5,-1
27722,0.9407,5.0,0.9407,0.0,1,0.0,36,5,-1
163915,0.886,5.0,0.8930333333333333,0.0,3,0.0,29,5,-1
128721,0.8478,4.0,0.82185,0.0,2,0.0,8,4,-1
135751,0.9647,5.0,0.9752000000000001,21.0,2,0.0,52,5,-1
17803,0.8588,3.25,0.6643,31.875,8,0.6614378277661477,22,4,-1
138803,0.9579,4.0,0.8924,202.25,4,1.224744871391589,240,4,-1
129481,0.9131,4.285714285714286,0.8788,24.428571428571427,7,0.45175395145262565,24,4,-1
87586,0.6696,4.0,0.7220999999999999,0.0,3,0.816496580927726,9,5,-1
20958,0.913,2.2857142857142856,0.2859,15.571428571428571,7,1.749635530559413,44,2,-1
114842,0.6696,5.0,0.6841999999999999,0.0,2,0.0,10,5,-1
20761,0.598,4.5,0.77725,26.5,2,0.5,37,4,-1
36204,0.9981,3.75,0.78165,38.0,4,1.0897247358851685,286,4,-1
186297,0.6369,4.0,0.6369,0.0,1,0.0,10,4,-1
197021,0.3291,5.0,0.7878000000000001,2.6,5,0.0,37,5,-1
123081,0.8653,4.52,0.8083440000000001,27.8,25,0.6997142273814361,51,5,-1
189957,0.9501,4.0,0.654775,48.0,4,0.7071067811865476,35,4,-1
182395,0.5037,1.0,0.5037,70.0,1,0.0,337,1,-1
435,0.0,4.0,0.49505,0.0,2,1.0,33,5,-1
170554,0.6239,4.6,0.8093299999999999,106.0,10,0.48989794855663565,14,5,-1
93766,0.9151,4.0,0.9151,480.0,1,0.0,226,4,-1
198462,0.9678,5.0,0.94885,0.0,2,0.0,44,5,-1
143157,0.8439,5.0,0.8815999999999999,197.0,2,0.0,23,5,-1
184070,0.617,4.447368421052632,0.8705105263157895,15.894736842105264,38,0.8490666213106144,40,3,-1
149425,0.8403,1.0,0.8403,0.0,1,0.0,55,1,-1
168204,0.8997,5.0,0.8997,124.0,1,0.0,21,5,-1
189789,0.9835,4.0,0.966875,31.75,4,0.0,91,4,-1
175917,0.9825,4.52,0.8083440000000001,27.8,25,0.6997142273814361,55,5,-1
150889,0.8481,4.0,0.8481,0.0,1,0.0,43,4,-1
35994,0.9316,2.5,0.95155,70.5,2,1.5,37,4,-1
4870,0.6848,3.5,0.3811,38.0,2,0.5,68,4,-1
35077,0.9635,4.666666666666667,0.32016666666666665,43.666666666666664,3,0.4714045207910317,46,5,-1
128191,0.9451,5.0,0.9451,0.0,1,0.0,55,5,-1
43227,0.9217,4.25,0.88745,50.75,4,0.4330127018922193,14,4,-1
149778,0.9136,4.5,0.76925,64.5,2,0.5,40,4,-1
193392,0.4752,5.0,0.705,0.0,2,0.0,36,5,-1
125087,0.3612,4.666666666666667,0.6431666666666667,18.0,3,0.4714045207910317,30,4,-1
135613,0.9948,4.6,0.9450799999999999,2.2,5,0.4898979485566356,377,4,-1
87684,0.9835,3.6666666666666665,0.975,57.333333333333336,3,1.247219128924647,193,2,-1
175661,0.2023,4.555555555555555,0.8453111111111111,31.444444444444443,9,0.6849348892187751,55,3,-1
46297,0.873,4.333333333333333,0.8813666666666666,15.333333333333334,3,0.4714045207910317,43,4,-1
51886,0.6249,5.0,0.57975,0.0,2,0.0,17,5,-1
183237,0.9527,4.083333333333333,0.9024208333333333,28.958333333333332,24,0.8620067027323834,33,3,-1
164469,0.953,3.0,0.953,0.0,1,0.0,31,3,-1
71955,0.7674,3.5,0.6256999999999999,5.0,2,0.5,59,4,-1
131100,0.9674,4.235294117647059,0.7245970588235293,16.058823529411764,34,0.7692174606248248,69,5,-1
52197,0.996,3.5,0.9678,2.0,2,1.5,186,5,-1
123228,0.9783,4.5,0.9856,586.0,2,0.5,30,5,-1
53701,0.9742,2.0,0.9742,139.0,1,0.0,177,2,-1
145533,-0.7466,1.0,-0.7466,25.0,1,0.0,108,1,-1
109435,0.8807,3.5,0.8139000000000001,0.0,2,1.5,59,2,-1
170060,0.4404,5.0,0.46655,300.5,2,0.0,2,5,-1
150503,0.7391,3.0,0.2935,80.0,2,1.0,93,2,-1
162363,0.8688,4.0,0.8734999999999999,0.0,3,0.0,61,4,-1
151454,0.0,3.5,0.1405,0.0,2,1.5,11,5,-1
185461,0.46,5.0,0.753475,12.25,4,0.0,74,5,-1
149615,0.944,3.5,0.9674499999999999,0.0,2,0.5,127,3,-1
96815,0.0,4.0,0.19183333333333333,3.6666666666666665,3,0.0,4,4,-1
195249,0.802,5.0,0.802,0.0,1,0.0,12,5,-1
151714,0.945,4.0,0.9274,0.0,3,0.0,36,4,-1
148706,0.8083,3.92,0.825056,4.4,25,0.6273754856543249,73,4,-1
160380,0.9647,4.395348837209302,0.8081604651162791,13.953488372093023,43,1.0813328314011783,75,5,-1
26539,0.9888,3.875,0.9176875,166.25,8,0.5994789404140899,93,4,-1
132068,-0.5994,4.5,-0.028500000000000025,56.5,2,0.5,16,5,-1
119976,0.9858,4.666666666666667,0.8644,171.66666666666666,3,0.4714045207910317,165,5,-1
172439,0.8588,4.666666666666667,0.8892000000000001,356.6666666666667,3,0.4714045207910317,6,5,-1
9388,-0.97,2.5,-0.05224999999999996,225.5,2,0.5,200,2,-1
193408,0.9359,4.333333333333333,0.8253666666666666,0.0,3,0.4714045207910317,125,4,-1
71254,0.9898,5.0,0.9898,148.0,1,0.0,74,5,-1
156818,0.8412,3.0,0.8412,222.0,1,0.0,48,3,-1
132886,0.9689,4.333333333333333,0.8586499999999999,41.0,6,1.1055415967851332,76,5,-1
125539,0.9934,4.0,0.9934,0.0,1,0.0,156,4,-1
85469,0.9969,5.0,0.991,0.0,2,0.0,201,5,-1
186892,0.9473,4.8,0.92073,25.2,10,0.6,77,5,-1
10035,0.5563,4.111111111111111,0.5430666666666667,85.55555555555556,9,0.7370277311900889,11,3,-1
118589,0.653,4.5,0.79965,87.5,2,0.5,67,4,-1
135721,0.9647,4.75,0.8103,1.0,4,0.4330127018922193,96,5,-1
135262,0.8576,4.666666666666667,0.9199666666666667,44.666666666666664,3,0.4714045207910317,34,4,-1
171352,0.9657,4.696969696969697,0.8692757575757576,18.181818181818183,33,0.521353046487432,19,5,-1
26597,0.7606,2.0,0.7606,253.0,1,0.0,72,2,-1
198692,0.4848,4.5,0.7240500000000001,15.5,2,0.5,104,4,-1
159321,0.7208,3.888888888888889,0.8123555555555556,27.555555555555557,9,1.1967032904743342,164,2,-1
141387,0.9531,5.0,0.6245499999999999,180.5,2,0.0,35,5,-1
84649,-0.1458,5.0,-0.1458,0.0,1,0.0,8,5,-1
127011,0.9971,3.5,0.15789999999999998,178.0,2,0.5,455,4,-1
862,0.6131,3.0,0.6131,218.0,1,0.0,31,3,-1
67011,0.5859,3.25,0.46000833333333335,31.083333333333332,12,0.924211375534118,12,3,-1
71283,0.5487,5.0,0.7196499999999999,155.5,2,0.0,28,5,-1
104964,0.9949,4.5,0.97315,113.75,4,0.5,147,5,-1
129749,0.1983,3.857142857142857,0.8886000000000001,98.92857142857143,14,0.8329931278350429,125,3,-1
120128,0.9093,5.0,0.9093,3.0,1,0.0,25,5,-1
132479,0.9776,4.045454545454546,0.7929590909090909,24.045454545454547,22,0.8244707794189572,36,4,-1
161772,0.9734,4.5,0.9552333333333333,29.166666666666668,6,0.5,47,5,-1
77312,0.7783,4.5,0.59905,0.25,4,0.5,13,4,-1
155547,0.9834,4.4324324324324325,0.7467459459459459,12.378378378378379,37,0.973723434305504,83,5,-1
51927,0.9412,4.5,0.859275,208.0,4,0.5,83,5,-1
158066,0.9722,4.923076923076923,0.9491230769230768,19.384615384615383,13,0.26646935501059643,72,5,-1
183640,-0.1351,3.125,0.4832625,52.5,8,1.0532687216470449,39,2,-1
175352,0.6369,5.0,0.6369,0.0,1,0.0,20,5,-1
154592,0.9744,4.0,0.9744,203.0,1,0.0,90,4,-1
51881,0.9396,3.5,0.9678,2.0,2,1.5,134,2,-1
170364,0.5267,5.0,0.5267,0.0,1,0.0,4,5,-1
127439,0.7863,4.25,0.7443500000000001,43.25,4,0.4330127018922193,46,4,-1
169714,0.9859,4.2,0.88498,25.5,10,0.8717797887081347,60,4,-1
188843,0.931,5.0,0.931,8.0,1,0.0,15,5,-1
91166,0.4215,3.0,0.53343,129.6,10,1.5491933384829668,38,2,-1
160141,0.8016,5.0,0.897,50.5,2,0.0,22,5,-1
7021,0.9118,4.111111111111111,0.5430666666666667,85.55555555555556,9,0.7370277311900889,30,5,-1
168352,0.799,4.083333333333333,0.9024208333333333,28.958333333333332,24,0.8620067027323834,139,4,-1
118092,0.6696,4.5,0.67005,36.0,2,0.5,7,5,-1
113742,0.9994,5.0,0.9994,0.0,1,0.0,316,5,-1
186036,0.9145,4.166666666666667,0.9660333333333333,3.6666666666666665,6,0.37267799624996495,58,4,-1
198726,0.9468,5.0,0.8685,0.0,2,0.0,18,5,-1
168257,0.9642,5.0,0.9463666666666667,37.333333333333336,3,0.0,39,5,-1
115074,0.765,5.0,0.765,0.0,1,0.0,12,5,-1
171004,0.9279,4.0,0.9557666666666668,51.333333333333336,3,0.816496580927726,52,4,-1
69542,0.9109,4.375,0.5988,25.375,8,0.4841229182759271,87,4,-1
65936,0.8399,2.75,0.6357875,25.875,8,0.9682458365518543,20,2,-1
90916,0.802,2.0,0.802,145.0,1,0.0,40,2,-1
21231,0.8731,3.909090909090909,0.7104545454545454,132.0909090909091,11,0.8999540851465151,46,4,-1
190031,0.9417,4.410256410256411,0.8200307692307692,15.615384615384615,39,0.9532118100226208,32,4,-1
70955,-0.3089,3.3333333333333335,0.2945333333333333,84.33333333333333,3,0.4714045207910317,24,3,-1
127965,0.8221,5.0,0.8221,35.0,1,0.0,11,5,-1
57623,0.6124,2.0,0.6124,0.0,1,0.0,39,2,-1
72591,0.6249,4.0,0.21552,92.2,5,1.2649110640673518,2,5,-1
90327,0.9524,4.0,0.833,30.0,2,1.0,30,5,-1
69768,0.9311,4.0,0.9311,0.0,1,0.0,19,4,-1
126795,0.9963,5.0,0.9963,581.0,1,0.0,307,5,-1
15328,0.9209,5.0,0.9209,58.0,1,0.0,81,5,-1
143261,0.9729,4.52,0.8083440000000001,27.8,25,0.6997142273814361,70,5,-1
152323,0.7543,3.5,0.42735,0.5,2,0.5,36,4,-1
178039,0.951,4.0,0.951,0.0,1,0.0,78,4,-1
82508,0.9323,5.0,0.9323,816.0,1,0.0,72,5,-1
107734,0.9613,4.5,0.9372,43.5,2,0.5,73,4,-1
185700,0.9485,4.5,0.9177333333333334,50.833333333333336,6,0.5,106,4,-1
68079,0.9343,4.0,0.9343,0.0,1,0.0,66,4,-1
181130,0.3744,4.0,0.3744,1.0,1,0.0,10,4,-1
58981,0.9287,3.0,0.9287,55.0,1,0.0,118,3,-1
108267,0.945,5.0,0.945,3.0,1,0.0,70,5,-1
78070,0.9408,2.0,0.3871,196.75,4,0.7071067811865476,68,3,-1
112521,0.9899,5.0,0.9899,243.0,1,0.0,62,5,-1
36448,0.8469,5.0,0.8854500000000001,0.0,2,0.0,70,5,-1
193521,0.6369,4.764705882352941,0.5810941176470589,22.235294117647058,17,0.4241825029957634,11,5,-1
196496,0.3182,3.6,0.54188,60.8,5,0.4898979485566356,33,4,-1
68879,0.636,4.0,0.636,0.0,1,0.0,4,4,-1
120019,-0.4501,2.5,0.2235,146.5,2,0.5,185,2,-1
25551,0.9604,2.8333333333333335,0.5367166666666666,0.8333333333333334,6,1.3437096247164249,42,3,-1
196005,0.4926,5.0,0.2721,0.0,2,0.0,15,5,-1
47649,0.0,3.0,0.0,0.0,1,0.0,2,3,-1
47434,0.9938,4.0,0.9685,0.0,2,1.0,82,5,-1
76204,0.3976,3.3333333333333335,0.5214666666666666,35.333333333333336,3,0.4714045207910317,4,3,-1
120033,0.784,5.0,0.784,174.0,1,0.0,20,5,-1
132452,0.9783,5.0,0.6258333333333334,145.33333333333334,3,0.0,82,5,-1
154268,0.9685,3.9,0.49214,23.5,10,1.445683229480096,68,5,-1
196727,0.8193,4.571428571428571,0.9133285714285714,15.714285714285714,7,0.7284313590846836,37,5,-1
187039,0.872,4.75,0.960275,38.0,8,0.4330127018922193,43,4,-1
103772,0.97,4.0,0.97,0.0,1,0.0,94,4,-1
49173,0.9755,4.25,0.9442875000000001,0.5,8,0.6614378277661477,107,5,-1
133548,0.985,4.178571428571429,0.8106,22.714285714285715,28,0.8885610931874804,70,5,-1
91586,-0.457,5.0,0.43079999999999996,0.0,4,0.0,14,5,-1
146071,0.9623,3.6,0.79592,235.0,5,1.019803902718557,42,4,-1
87954,0.6105,5.0,0.8553000000000001,0.0,3,0.0,7,5,-1
185575,0.855,4.666666666666667,0.8892000000000001,356.6666666666667,3,0.4714045207910317,3,5,-1
190285,0.8877,4.5,0.8713500000000001,60.5,2,0.5,11,5,-1
182779,0.951,5.0,0.8630999999999999,0.0,3,0.0,73,5,-1
49015,0.9589,4.0,0.97455,15.5,2,0.0,25,4,-1
157744,0.9674,4.25,0.628575,8.25,4,0.4330127018922193,84,4,-1
181732,0.8043,4.28,0.81556,27.8,25,0.7756287771866126,81,4,-1
186074,0.9867,4.166666666666667,0.9660333333333333,3.6666666666666665,6,0.37267799624996495,101,4,-1
194006,0.9523,4.5,0.9365,0.0,2,0.5,54,4,-1
165217,0.9812,5.0,0.79818,330.8,5,0.0,78,5,-1
158617,0.7607,5.0,0.7607,0.0,1,0.0,48,5,-1
57013,0.9042,5.0,0.90535,340.0,2,0.0,38,5,-1
150836,0.9647,4.368421052631579,0.7829289473684211,18.42105263157895,38,0.5813347903782768,23,5,-1
178249,0.8582,5.0,0.8582,7.0,1,0.0,4,5,-1
160764,0.5815,5.0,0.5815,0.0,1,0.0,19,5,-1
191838,-0.5632,4.0,0.43613333333333326,0.0,3,1.4142135623730951,30,2,-1
18306,0.9489,5.0,0.9489,68.0,1,0.0,154,5,-1
185021,0.9376,4.5,0.96575,26.0,2,0.5,25,5,-1
156765,0.9764,5.0,0.9579444444444444,24.666666666666668,9,0.0,108,5,-1
163427,0.9569,4.5,0.88635,0.0,2,0.5,30,4,-1
161641,0.8588,4.0,0.8588,0.0,1,0.0,8,4,-1
22800,0.9342,4.666666666666667,0.9568666666666666,0.0,3,0.4714045207910317,52,5,-1
196707,0.9201,4.0,0.9401375,13.25,8,0.5,109,3,-1
103403,0.9826,4.8,0.8859600000000001,40.2,5,0.39999999999999997,112,5,-1
171899,-0.152,4.0,0.654775,48.0,4,0.7071067811865476,45,3,-1
132844,0.8512,5.0,0.9018666666666667,0.0,3,0.0,61,5,-1
50359,-0.5875,3.0,-0.5875,0.0,1,0.0,74,3,-1
33703,0.9149,4.5,0.9426000000000001,674.5,2,0.5,37,4,-1
44429,0.9905,5.0,0.9905,169.0,1,0.0,80,5,-1
179306,0.983,5.0,0.983,0.0,1,0.0,110,5,-1
156785,0.9475,5.0,0.9694499999999999,57.25,4,0.0,30,5,-1
71912,0.9654,4.25,0.971125,102.5,4,0.82915619758885,200,5,-1
193964,0.8607,5.0,0.8607,0.0,1,0.0,52,5,-1
51255,0.5258,4.0,0.5258,0.0,1,0.0,41,4,-1
63950,0.7088,3.090909090909091,0.5790909090909091,115.81818181818181,11,0.899954085146515,55,4,-1
116765,0.5423,5.0,0.71,9.666666666666666,3,0.0,12,5,-1
108591,0.9281,4.5,0.92625,33.0,2,0.5,52,4,-1
163833,0.9616,4.666666666666667,0.9204133333333334,17.066666666666666,15,0.4714045207910317,56,4,-1
178939,0.9371,4.517241379310345,0.8412931034482759,21.06896551724138,29,0.7249584841940909,41,4,-1
92439,0.186,3.857142857142857,0.7696285714285714,78.0,7,1.456862718169367,28,5,-1
89643,0.8898,4.666666666666667,0.9223333333333333,168.0,3,0.4714045207910317,99,5,-1
151209,0.9686,4.333333333333333,0.8730666666666668,177.66666666666666,3,0.4714045207910317,268,5,-1
74403,0.9892,4.5,0.8859333333333334,163.16666666666666,6,0.5,136,5,-1
113202,0.4404,4.333333333333333,0.5776666666666667,66.0,3,0.4714045207910317,32,5,-1
46360,0.9833,5.0,0.9461666666666666,49.0,3,0.0,118,5,-1
172333,0.8172,5.0,0.8172,36.0,1,0.0,22,5,-1
149185,0.9253,4.0,0.8274,0.0,2,0.0,23,4,-1
54201,0.4215,3.25,0.46000833333333335,31.083333333333332,12,0.924211375534118,4,3,-1
17818,-0.3724,3.25,0.6643,31.875,8,0.6614378277661477,13,2,-1
130371,-0.1131,3.6,0.45694,78.8,5,0.4898979485566356,70,3,-1
165027,0.9656,4.714285714285714,0.9521642857142857,18.0,14,0.4517539514526256,68,5,-1
72905,0.9876,4.0,0.9876,170.0,1,0.0,171,4,-1
188041,0.7163,4.5,0.83585,0.0,2,0.5,8,4,-1
94220,0.8827,5.0,0.8827,3.0,1,0.0,92,5,-1
174206,0.7722,4.52,0.8083440000000001,27.8,25,0.6997142273814361,45,4,-1
97411,-0.9325,1.0,-0.9325,0.0,1,0.0,154,1,-1
97325,0.7701,5.0,0.7701,0.0,1,0.0,12,5,-1
121174,0.2926,4.333333333333333,0.5351555555555555,0.0,18,0.4714045207910316,29,4,-1
187374,0.8535,4.833333333333333,0.8993833333333333,39.333333333333336,6,0.37267799624996495,61,4,-1
91606,0.7412,5.0,0.43079999999999996,0.0,4,0.0,8,5,-1
198017,0.7983,4.0,0.5112,44.0,3,0.0,53,4,-1
91581,0.8473,5.0,0.92105,0.5,2,0.0,25,5,-1
16273,0.8744,4.5,0.6574,87.0,2,0.5,39,5,-1
164247,0.9822,4.0,0.9822,0.0,1,0.0,149,4,-1
29973,0.9806,3.25,0.952575,131.5,4,1.0897247358851685,163,3,-1
38564,0.9144,4.0,0.9621666666666666,104.33333333333333,3,0.0,56,4,-1
